borough,station_name,station_code,site_type,pollutant_code,pollutant_name,measurement_date,value
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 14:00:00,38.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 15:00:00,40.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 16:00:00,38.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 17:00:00,38.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 18:00:00,42.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 19:00:00,44.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 20:00:00,40.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 21:00:00,45.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 22:00:00,46.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-08 23:00:00,46.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 00:00:00,49.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 01:00:00,45.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 02:00:00,46.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 03:00:00,45.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 04:00:00,42.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 05:00:00,46.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 06:00:00,41.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 07:00:00,41.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 08:00:00,43.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 09:00:00,34.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 10:00:00,34.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 11:00:00,30.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 12:00:00,26.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 13:00:00,26.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 14:00:00,29.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 15:00:00,27.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 16:00:00,24.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 17:00:00,28.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 18:00:00,25.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 19:00:00,27.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 20:00:00,26.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 21:00:00,31.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 22:00:00,36.0
Camden,Camden - Swiss Cottage,CD1,Kerbside,PM25,PM2.5 Particulate,2026-03-09 23:00:00,38.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,11.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,5.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,7.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,8.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,12.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,13.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,15.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,18.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,17.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,17.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,17.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,16.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,17.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,25.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,24.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,29.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,35.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,31.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,30.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,20.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,12.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,12.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,7.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,5.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,3.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 02:00:00,4.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 03:00:00,4.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 04:00:00,6.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 05:00:00,7.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 06:00:00,10.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 07:00:00,11.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 08:00:00,12.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 09:00:00,11.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 10:00:00,12.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 11:00:00,20.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,26.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,26.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,18.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,13.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,20.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,24.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,32.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,41.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,38.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,35.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,21.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,19.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 00:00:00,32.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 01:00:00,22.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 02:00:00,20.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 03:00:00,18.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 04:00:00,17.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 05:00:00,13.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 06:00:00,13.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 07:00:00,14.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 08:00:00,13.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 09:00:00,16.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 10:00:00,18.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 11:00:00,23.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 12:00:00,29.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 13:00:00,30.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 14:00:00,29.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 15:00:00,31.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 16:00:00,36.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 17:00:00,35.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 18:00:00,34.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 19:00:00,35.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 20:00:00,39.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 21:00:00,38.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 22:00:00,39.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-08 23:00:00,40.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 00:00:00,41.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 01:00:00,44.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 02:00:00,46.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 03:00:00,43.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 04:00:00,40.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 05:00:00,35.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 06:00:00,32.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 07:00:00,29.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 08:00:00,30.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 09:00:00,28.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 10:00:00,29.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 11:00:00,33.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 12:00:00,38.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 13:00:00,37.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 14:00:00,25.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 15:00:00,26.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 16:00:00,26.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 17:00:00,25.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 18:00:00,31.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 19:00:00,33.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 20:00:00,30.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 21:00:00,30.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 22:00:00,27.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM10,PM10 Particulate,2026-03-09 23:00:00,25.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 00:00:00,21.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 01:00:00,21.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 02:00:00,19.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 03:00:00,16.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 04:00:00,22.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 05:00:00,18.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 06:00:00,20.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 07:00:00,16.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 08:00:00,17.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 09:00:00,15.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 10:00:00,21.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 11:00:00,22.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 12:00:00,30.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 13:00:00,32.2
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 14:00:00,32.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 15:00:00,38.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 16:00:00,38.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 17:00:00,37.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 18:00:00,38.0
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 19:00:00,37.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 20:00:00,41.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 21:00:00,42.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 22:00:00,46.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-08 23:00:00,47.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 00:00:00,46.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 01:00:00,47.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 02:00:00,47.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 03:00:00,52.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 04:00:00,49.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 05:00:00,44.4
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 06:00:00,44.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 07:00:00,38.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 08:00:00,31.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 09:00:00,31.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 10:00:00,27.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 11:00:00,27.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 12:00:00,31.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 13:00:00,30.5
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 14:00:00,26.9
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 15:00:00,25.7
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 16:00:00,24.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 17:00:00,24.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 18:00:00,27.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 19:00:00,30.1
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 20:00:00,28.8
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 21:00:00,31.6
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 22:00:00,25.3
Greenwich,Greenwich - A206 Burrage Grove,GN0,Roadside,PM25,PM2.5 Particulate,2026-03-09 23:00:00,29.6
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 02:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 03:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 04:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 05:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 06:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 07:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 08:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 09:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 10:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 11:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,
Greenwich,Greenwich - Blackheath,GR7,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,
